"","Estimate","Std.err.","t-ratio(0)","p-val(0)","Rob.std.err.","Rob.t-ratio(0)","Rob.p-val(0)"
"SOCIALBARS_tau01_2",-5.33546218762727,0.182598263019314,-29.2196765697761,0,3.81325814617442,-1.39918725223992,0.161756838283232
"SOCIALBARS_tau01_3",-5.06328362706636,0.187747537555867,-26.968575423045,0,3.73767691278016,-1.35466059405873,0.17552571825444
"SOCIALBARS_tau01_4",-1.88571280623064,0.418730114406376,-4.50340861894773,6.68721293095587e-06,2.95797498582413,-0.637501268694893,0.523798383826375
"SOCIALBARS_tau02_1",-8.84506026219735,1.34414075646206,-6.58045686039504,4.690048349687e-11,13.1071007362887,-0.674829654563396,0.499783997475922
"SOCIALBARS_tau02_2",-6.40935372452556,1.00345701317985,-6.38727283814078,1.68870251116005e-10,9.68415181542745,-0.66183945137199,0.508074119531122
"SOCIALBARS_tau02_3",-6.08788366702955,0.971377015777992,-6.26727168560157,3.67428754088905e-10,9.37933841355794,-0.64907388971374,0.516290617665806
"SOCIALBARS_tau02_4",-1.99258249814991,0.53307785302531,-3.73788272546243,0.000185576467098603,4.87708175378635,-0.408560405329058,0.682862292747782
"SOCIALBARS_tau03_1",-3.34172411586428,0.25984371084847,-12.8605156728732,0,1.25977816147921,-2.65262902473281,0.00798675967229934
"SOCIALBARS_tau03_2",-2.20751807726021,0.172774088005296,-12.7769048168411,0,0.681450285912231,-3.23944111976575,0.00119764191125382
"SOCIALBARS_tau03_3",-1.9678618280611,0.165336199428197,-11.902183761734,0,0.631989912281273,-3.11375512459966,0.00184722730787334
"SOCIALBARS_tau03_4",-0.663484284789881,0.206382677436252,-3.21482545449979,0.00130523861435639,1.11779550508305,-0.593564996256259,0.552803098769468
"SOCIALBARS_tau04_1",-3.60206604683194,0.341583321856256,-10.545204687563,0,3.18312525763773,-1.131613039163,0.257797155751517
"SOCIALBARS_tau04_2",-2.73268015751885,0.266946539824284,-10.2368068127709,0,2.46335485237719,-1.10933272763433,0.26728667153098
"SOCIALBARS_tau04_3",-2.23636748388901,0.254934049814845,-8.77233733788503,0,2.36150025951985,-0.947011322515677,0.343633009396015
"SOCIALBARS_tau04_4",-0.77432871216033,0.233493565474205,-3.31627430754992,0.000912262386080887,1.96538895132275,-0.393982428587069,0.693594012197984
"FEARSURGERY_tau01_1",-4.56680801617621,0.32479311462917,-14.0606675772371,0,1.64918789472966,-2.76912535604369,0.0056207004867026
"FEARSURGERY_tau01_2",-3.00998674644476,0.282871488421362,-10.6408276183746,0,1.21926976659321,-2.4686798843992,0.0135612472841222
"FEARSURGERY_tau01_3",-2.81903027779504,0.283366673795066,-9.94834798334048,0,1.17330683467504,-2.40263688447344,0.0162773413304518
"FEARSURGERY_tau01_4",-0.723454184039375,0.255610456844862,-2.83029964020002,0.0046504428324361,1.22942036791153,-0.588451438516783,0.55622932000974
"FEARSURGERY_tau02_1",-4.73701704558398,0.51415448120488,-9.21321746429819,0,4.54195745949676,-1.04294614994233,0.296973233826303
"FEARSURGERY_tau02_2",-3.01772053606847,0.368587596733352,-8.1872547063801,2.22044604925031e-16,3.59996911242437,-0.838262896660302,0.401883069310483
"FEARSURGERY_tau02_3",-2.66577123218951,0.362969428582314,-7.34434093417034,2.06723527185204e-13,3.55741915653567,-0.749355393584128,0.453643028829507
"FEARSURGERY_tau02_4",-0.569117808668747,0.225260573983832,-2.52648654224594,0.0115209802344083,1.58468518114516,-0.359136196539351,0.719493204482355
"FEARSURGERY_tau03_1",-4.29199905488857,NA,NA,NA,2.27196818165902,-1.88911054720603,0.0588770174655471
"FEARSURGERY_tau03_2",-2.48385436658255,NA,NA,NA,1.54646278881375,-1.6061520422925,0.108240507571941
"FEARSURGERY_tau03_3",-2.13542821050018,NA,NA,NA,1.47124612254318,-1.45144186127669,0.146656860309668
"FEARSURGERY_tau03_4",-0.425953743500273,0.231435961900775,-1.84048209276523,0.0656974909170009,1.58303030145848,-0.26907491480601,0.787872033855747
"FEARSURGERY_tau04_1",-3.64141120357677,0.235521350421972,-15.4610662560003,0,0.986413797387259,-3.69156556125013,0.000222877927988252
"FEARSURGERY_tau04_2",-2.24505298015222,0.171484031585347,-13.0919069221607,0,0.75951415003148,-2.95590672018312,0.00311751359949985
"FEARSURGERY_tau04_3",-2.01614767354808,0.164695587779167,-12.2416617271584,0,0.767020071490908,-2.62854617302147,0.00857507134331459
"FEARSURGERY_tau04_4",-0.580210830485179,0.179564751985765,-3.23120670437133,0.00123268760116657,1.16614745110342,-0.49754499736391,0.618804779714291
"PRIVACY_tau01_1",-5.7251089879937,0.97967611065162,-5.84387934517023,5.0998971712346e-09,8.41266507468793,-0.680534519937022,0.496166071982512
"PRIVACY_tau01_2",-5.48817495888242,0.936219175424243,-5.86206211424315,4.57153936928023e-09,8.25159901554311,-0.665104417767348,0.505983709225859
"PRIVACY_tau01_3",-4.86678829014093,0.580806799325986,-8.37935832670818,0,4.74671019557938,-1.02529711939721,0.305223014588056
"PRIVACY_tau01_4",-3.72550458090618,0.336220669249946,-11.0805340707256,0,2.20945590024643,-1.68616381095937,0.0917642521343698
"PRIVACY_tau02_1",-5.32305866616523,1.22733534241479,-4.3370857843074,1.44384284084254e-05,10.3037146354586,-0.516615497856161,0.605424594919997
"PRIVACY_tau02_2",-4.48423558493274,0.75267058869704,-5.95776645490489,2.55708587637571e-09,6.01689596769306,-0.745273910170669,0.456106149843036
"PRIVACY_tau02_3",-4.38821016224739,0.736765968092504,-5.95604350945866,2.58417554022117e-09,5.89219042221812,-0.744750228319241,0.456422728425558
"PRIVACY_tau02_4",-3.43205849750271,0.555131802896706,-6.18242096668584,6.31259267080964e-10,4.09551588495573,-0.838003952105243,0.402028483884443
"PRIVACY_tau03_1",-8.11512141187917,2.5853615928984,-3.13887288887179,0.0016959899888167,23.9231351960359,-0.339216467464677,0.734446664704716
"PRIVACY_tau03_2",-6.89567816203506,0.750446627231638,-9.18876561211673,0,7.06860656221372,-0.975535715751521,0.329294594286105
"PRIVACY_tau03_3",-6.04746696370081,0.110573069301139,-54.6920421213134,0,1.30375102152552,-4.6385136915365,3.50923691860849e-06
"PRIVACY_tau03_4",-4.54341945758522,0.267236962072041,-17.001463503991,0,1.17505435052176,-3.86656111316706,0.000110380812955002
"PRIVACY_tau04_1",-5.72565718381675,2.06506993885773,-2.7726214381794,0.00556067672048388,18.9435181271379,-0.302248882461509,0.762462342856228
"PRIVACY_tau04_2",-4.70859378577484,0.928151322232952,-5.07308848566512,3.91410378774992e-07,8.34084282105576,-0.564522541281846,0.57239856388382
"PRIVACY_tau04_3",-2.45656978353732,0.597517925529912,-4.11129052129893,3.93453749918393e-05,5.15230603742589,-0.47679034701996,0.633511420164076
"TRAVELCOST_tau01_1",-3.62953546950167,0.353926478193953,-10.255054914294,0,0.547916774216496,-6.6242459444535,3.49025253143509e-11
"TRAVELCOST_tau01_2",-2.2598536903861,0.255005622733195,-8.86197592886226,0,0.557379030593612,-4.05442897264963,5.02569174312129e-05
"TRAVELCOST_tau01_3",-2.23573312214046,0.253409586982539,-8.82260670861876,0,0.55320765811469,-4.04139944439625,5.31331641517863e-05
"TRAVELCOST_tau01_4",-0.754541915601523,0.172441724987169,-4.37563423619003,1.21079900603505e-05,0.440154994384464,-1.71426412338389,0.0864802289300108
"TRAVELCOST_tau02_1",-3.48204077759439,0.434047635554692,-8.02225491481945,1.11022302462516e-15,1.66210545837029,-2.09495778986766,0.0361747448991818
"TRAVELCOST_tau02_2",-1.56797534176401,0.314520700494665,-4.98528503624073,6.18705332966485e-07,2.10841228561203,-0.743675870447159,0.457072590747629
"TRAVELCOST_tau02_3",-1.37181875686995,0.298464396637581,-4.59625594316939,4.30150275709806e-06,2.01342229011652,-0.681336828147742,0.495658385156339
"TRAVELCOST_tau02_4",0.0110699055070763,0.227733737246869,0.0486089836354648,0.961230910524353,1.43882678497179,0.00769370269076087,0.993861373968372
"TRAVELCOST_tau03_1",-1.74188183752819,0.189232256757694,-9.20499426140974,0,0.591784371750752,-2.94344007830919,0.00324586651702408
"TRAVELCOST_tau03_2",-0.399901371362479,0.157127929538074,-2.54506867453872,0.0109256248576055,0.594559954815589,-0.672600581528426,0.501201431658955
"TRAVELCOST_tau03_3",-0.234587005959229,0.156505782256363,-1.49890312407094,0.133898765816146,0.607880905728527,-0.385909482842011,0.699563707335828
"TRAVELCOST_tau03_4",0.670674368938017,0.176512150774145,3.79959320645396,0.000144933795773072,0.861735840689373,0.778283015827089,0.436402185877635
"REASSURANCE_tau01_1",-1.56953684672651,0.16499437312612,-9.51266892918082,0,0.562715101497403,-2.78922112193171,0.00528349777940296
"REASSURANCE_tau01_2",-0.677591254422284,0.130849399572971,-5.17840553058412,2.23790348474751e-07,0.234268368398574,-2.89237193674163,0.00382345019082297
"REASSURANCE_tau01_3",-0.519451519103852,0.12736478306341,-4.07845486491534,4.53360013485948e-05,0.173249608979851,-2.99828393358315,0.00271504596932903
"REASSURANCE_tau01_4",0.193707409485789,0.124558057078495,1.55515760304222,0.119908538858886,0.16631842554466,1.16467798953384,0.244149361690261
"REASSURANCE_tau02_1",-1.01400262519368,0.146237440842262,-6.93394673315859,4.09250411337325e-12,0.183652997247297,-5.52129635994057,3.36507655074314e-08
"REASSURANCE_tau02_2",0.307033181253683,0.143576254711382,2.13846768653273,0.0324788040312827,0.526365360131846,0.583308105945223,0.559685906709878
"REASSURANCE_tau02_3",0.430651413683948,0.145577918641389,2.95821933506823,0.00309421871827276,0.55412184197285,0.77717819631634,0.437053644212158
"REASSURANCE_tau02_4",1.17330267297036,0.184586638118749,6.35637923160805,2.06564765292683e-10,1.0372946607452,1.13111801050577,0.258005424713139
"REASSURANCE_tau03_1",-2.17146872245034,0.227686071183908,-9.53711709793784,0,0.728828226495236,-2.97939712474148,0.00288816193833008
"REASSURANCE_tau03_2",-0.568580598465699,0.175948974764903,-3.23150844854547,0.0012313868364402,0.665996026099812,-0.85372971636994,0.393254764949616
"REASSURANCE_tau03_3",-0.28777411506411,0.170865946516197,-1.68420987874743,0.0921411147585907,0.63543235321638,-0.452879230349978,0.650635707456755
"REASSURANCE_tau03_4",0.779811556746091,0.172198207895667,4.52856952622046,5.93843417484585e-06,0.257102190436675,3.03308017493596,0.00242071276710587
"REASSURANCE_tau04_1",-2.03193898586847,0.18593250435037,-10.9283688345288,0,0.405811086309281,-5.00710565684219,5.52545998733223e-07
"REASSURANCE_tau04_2",-1.05501449195923,0.153370491474033,-6.87886230147375,6.03317396041803e-12,0.2110553519557,-4.99875735053936,5.77009587887645e-07
"REASSURANCE_tau04_3",-0.499879943907417,0.142796660266153,-3.50064170251398,0.000464139409591002,0.19867817330777,-2.51602848760371,0.0118685589189726
"REASSURANCE_tau04_4",0.114199719646533,0.145810556953187,0.783206113691736,0.433506085325366,0.41197046552686,0.277203657064313,0.781623731694585
"REASSURANCE_tau05_1",-2.3946689658044,0.389661517211695,-6.14551055218374,7.97067079005842e-10,3.16792922130474,-0.755909869986972,0.449703235889706
"REASSURANCE_tau05_2",-0.71180006389813,0.194656902565372,-3.65669059004515,0.000255492464471097,1.13594805412369,-0.626613216435535,0.53091280280863
"REASSURANCE_tau05_3",-0.0278186716656432,0.161427549519087,-0.172329145480549,0.86317877231695,0.556651703144456,-0.04997500503187,0.960142306521568
"REASSURANCE_tau05_4",0.802181946565027,0.166357356508295,4.82204071645626,1.4209693042222e-06,0.274923914559148,2.91783254960326,0.00352473577108614
