"neither","permhc","dist5","dist15","avail","somepriv","notpriv","device","voucher","cash","pricenone","pricevoucher","pricecash","neither_SOCIALBARS","permhc_SOCIALBARS","dist5_SOCIALBARS","dist15_SOCIALBARS","neither_FEARSURGERY","permhc_FEARSURGERY","dist5_FEARSURGERY","dist15_FEARSURGERY","neither_PRIVACY","permhc_PRIVACY","dist5_PRIVACY","dist15_PRIVACY","neither_TRAVELCOST","permhc_TRAVELCOST","dist5_TRAVELCOST","dist15_TRAVELCOST","neither_REASSURANCE","permhc_REASSURANCE","dist5_REASSURANCE","dist15_REASSURANCE","SOCIALBARS_lambda01","SOCIALBARS_lambda02","SOCIALBARS_lambda03","SOCIALBARS_lambda04","FEARSURGERY_lambda01","FEARSURGERY_lambda02","FEARSURGERY_lambda03","FEARSURGERY_lambda04","PRIVACY_lambda01","PRIVACY_lambda02","PRIVACY_lambda03","PRIVACY_lambda04","TRAVELCOST_lambda01","TRAVELCOST_lambda02","TRAVELCOST_lambda03","REASSURANCE_lambda01","REASSURANCE_lambda02","REASSURANCE_lambda03","REASSURANCE_lambda04","REASSURANCE_lambda05","SOCIALBARS_tau01_1","SOCIALBARS_tau01_2","SOCIALBARS_tau01_3","SOCIALBARS_tau01_4","SOCIALBARS_tau02_1","SOCIALBARS_tau02_2","SOCIALBARS_tau02_3","SOCIALBARS_tau02_4","SOCIALBARS_tau03_1","SOCIALBARS_tau03_2","SOCIALBARS_tau03_3","SOCIALBARS_tau03_4","SOCIALBARS_tau04_1","SOCIALBARS_tau04_2","SOCIALBARS_tau04_3","SOCIALBARS_tau04_4","FEARSURGERY_tau01_1","FEARSURGERY_tau01_2","FEARSURGERY_tau01_3","FEARSURGERY_tau01_4","FEARSURGERY_tau02_1","FEARSURGERY_tau02_2","FEARSURGERY_tau02_3","FEARSURGERY_tau02_4","FEARSURGERY_tau03_1","FEARSURGERY_tau03_2","FEARSURGERY_tau03_3","FEARSURGERY_tau03_4","FEARSURGERY_tau04_1","FEARSURGERY_tau04_2","FEARSURGERY_tau04_3","FEARSURGERY_tau04_4","PRIVACY_tau01_1","PRIVACY_tau01_2","PRIVACY_tau01_3","PRIVACY_tau01_4","PRIVACY_tau02_1","PRIVACY_tau02_2","PRIVACY_tau02_3","PRIVACY_tau02_4","PRIVACY_tau03_1","PRIVACY_tau03_2","PRIVACY_tau03_3","PRIVACY_tau03_4","PRIVACY_tau04_1","PRIVACY_tau04_2","PRIVACY_tau04_3","TRAVELCOST_tau01_1","TRAVELCOST_tau01_2","TRAVELCOST_tau01_3","TRAVELCOST_tau01_4","TRAVELCOST_tau02_1","TRAVELCOST_tau02_2","TRAVELCOST_tau02_3","TRAVELCOST_tau02_4","TRAVELCOST_tau03_1","TRAVELCOST_tau03_2","TRAVELCOST_tau03_3","TRAVELCOST_tau03_4","REASSURANCE_tau01_1","REASSURANCE_tau01_2","REASSURANCE_tau01_3","REASSURANCE_tau01_4","REASSURANCE_tau02_1","REASSURANCE_tau02_2","REASSURANCE_tau02_3","REASSURANCE_tau02_4","REASSURANCE_tau03_1","REASSURANCE_tau03_2","REASSURANCE_tau03_3","REASSURANCE_tau03_4","REASSURANCE_tau04_1","REASSURANCE_tau04_2","REASSURANCE_tau04_3","REASSURANCE_tau04_4","REASSURANCE_tau05_1","REASSURANCE_tau05_2","REASSURANCE_tau05_3","REASSURANCE_tau05_4","logLike"
-1.58128494955355,0.888638803594812,-0.187749727450353,-0.245595261011014,0.076649664032349,-0.104093415591689,-0.157657726275206,-0.548553638540931,0.164394067744601,0.451195426595742,-0.0185349034646363,-0.0344588660732225,-0.0240093072359623,-0.55034556746349,-0.140562364890413,0.0347688983279752,-0.0066803621056304,0.322867228070864,-0.0628910557224891,0.0503854568009723,0.0899882630763598,0.546676890843854,0.0496761336906843,0.0141532511827865,-0.0853722010926199,-0.405819236271446,-0.321833311495958,0.0851026151508049,0.0257866978575449,-0.0152049131448003,-0.217529547562732,-0.0667611303614123,-0.0576093655134864,6.44065784479896,7.02701445686984,3.45638242770081,2.86931796718734,3.08520452665999,3.49324801443715,3.08593409666233,2.35995933885136,-0.0106332885744726,-0.141158819549813,-0.138566799632054,-0.207155801315447,-0.378506907175692,-0.156902361528959,-0.315455352113759,-0.717688785718862,-0.973055714300416,-1.2169101739307,-0.993879513149112,-1.18648042612272,-5.31353696341905,-3.73926808270883,-3.55234259303698,-1.3033849381591,-6.9829171027372,-4.95365685600175,-4.75079000952369,-1.47294677009716,-3.07158689185198,-1.99946356851808,-1.78123869260759,-0.560919867684886,-3.46794653067813,-2.63284501851865,-2.14071521961082,-0.701047897566875,-3.32390186037041,-1.9559979251881,-1.80370556093923,-0.125751398998969,-3.25513869011988,-1.83046877946346,-1.54500091324171,0.137641905835727,-2.86079597407112,-1.47569670558109,-1.20101371307025,0.199819899865872,-2.69104718223344,-1.45411337195679,-1.26755926038085,-0.0547253331166025,-3.76508745306739,-3.6670832413152,-3.49113320262856,-2.74672835004534,-4.47095850200602,-3.64213425485635,-3.39778769476322,-2.70080184500052,-5.20036021386809,-4.18770958906933,-3.40064216506828,-2.47398393301939,-4.35232398100722,-3.28153685369003,-1.9070212645615,-2.97825658951984,-1.8254097324925,-1.8141786132688,-0.649693560311019,-2.23993601229083,-0.964267819996895,-0.843633246246351,-0.0521439389545701,-1.31264196539773,-0.332635277926059,-0.23795018987508,0.367935256851278,-1.3887913582192,-0.611647549371677,-0.483122288976464,0.105454510821864,-0.881273514256859,0.239905501789368,0.336734180005945,0.896931946044108,-1.7983626263051,-0.464959308188328,-0.228765327459763,0.567774028719828,-1.72548205863788,-0.888475422786695,-0.407982341349409,0.0795516827118419,-2.13132635797249,-0.67355657837761,-0.113728581927372,0.63292429055274,-11485.272171562
-1.60043024074615,0.88865387245242,-0.186808598957822,-0.247253054768903,0.0761446085396127,-0.103958479358782,-0.157645468114068,-0.550185394369449,0.165289497410366,0.446133143713655,-0.0187858948034353,-0.0344954441777942,-0.024462429364993,-0.559022658915063,-0.13851542975088,0.031709558906209,-0.010956054310138,0.331849767536078,-0.0539886897244544,0.0521111248214657,0.0908093502951235,0.538353913503949,0.0646755686823672,-0.0152542189510272,-0.111381647942115,-0.407112937944755,-0.317606210161212,0.0779812433750912,0.026767089694597,-0.0149303228726263,-0.213492508759364,-0.0649371871751852,-0.0549903434877764,6.41335298962498,7.00288779217888,3.46115414748304,2.87391772163778,3.06644284731433,3.48309268805365,3.01451507755039,2.40152133802121,-0.0020312963039665,-0.139492601977055,-0.144569340496568,-0.194345259348551,-0.357136810877993,-0.145552942139973,-0.304479625447538,-0.702263397375149,-0.973876744024896,-1.18286224176743,-0.977970352575976,-1.18103844997439,-5.32202636489338,-3.77598278246441,-3.59133583880254,-1.35098142360915,-6.98520641654059,-4.96471226879896,-4.76005546329832,-1.49573865533177,-3.09897072182702,-2.01631880707306,-1.79897012885987,-0.572198936360461,-3.50079930671819,-2.6544298761256,-2.16372175866425,-0.713619507287714,-3.30099885509118,-1.94673238999248,-1.79615394552358,-0.102839510836054,-3.28463516086208,-1.83867782584804,-1.55601082991563,0.144523763197184,-2.83931070582727,-1.41745631811753,-1.14810755588782,0.230177597418315,-2.68737248258168,-1.46163585603025,-1.27730978132954,-0.0593890269856973,-3.75044519360551,-3.6506423988298,-3.47270789451452,-2.7408891861912,-4.54113380700576,-3.69633731852798,-3.45059743052716,-2.7296620646958,-5.21803844303308,-4.21500143922255,-3.41282654744647,-2.48517806886715,-4.30954897743375,-3.29589205519383,-1.90633295795963,-2.97194851308956,-1.80820547525823,-1.79671574181223,-0.635727992726039,-2.21053373116492,-0.966634499330989,-0.844937402010362,-0.0611199228152491,-1.30368411465338,-0.330442378974952,-0.234856858815511,0.371277393389628,-1.38774026371545,-0.611438778807099,-0.481897647994988,0.0993435076382214,-0.877827030258377,0.237247731374669,0.332963055075439,0.89552094968213,-1.79096481982384,-0.474382846583238,-0.238527083106644,0.557323946156615,-1.72205512435077,-0.886569036097533,-0.4074602595561,0.0867269429273398,-2.15149529763083,-0.67694443687164,-0.107627054409281,0.636438443217836,-11484.442986167
-1.60138438949511,0.887410675453422,-0.179871421167577,-0.244290229689516,0.0756589898663294,-0.104327876100843,-0.157754194385614,-0.55137791601319,0.16505375201053,0.447954610376485,-0.0189342078453667,-0.0346497832460431,-0.0243094260814102,-0.560986025787406,-0.146152180399191,0.0457826817335961,0.00273893185387778,0.329858311677248,-0.0429827549327162,0.034777774589683,0.0745186321574749,0.531187485308431,0.0783874503188881,-0.0355459429931079,-0.128157621270112,-0.420530336598112,-0.324686623930688,0.0830608793537788,0.0326418332679691,-0.0138624330766433,-0.212572128618297,-0.0660386504721532,-0.0563655812613587,6.40054293327278,7.00731015232739,3.46607385977921,2.8852042816961,3.06130094436797,3.49577877591219,3.00574273339112,2.40619212661277,-0.0656874210380288,-0.106500290445427,-0.15826972682885,-0.145542383105056,-0.360829359151089,-0.145875770936546,-0.301179765182847,-0.697358778951374,-0.969979385136957,-1.18981710394405,-0.982152665403356,-1.16163307236156,-5.31747950441669,-3.80041981525467,-3.61834690311632,-1.38627543672601,-6.97485159308939,-4.97466010366398,-4.76884765035808,-1.51009522895056,-3.12253806866061,-2.04163636718139,-1.82272404463385,-0.583542103332966,-3.48958939932789,-2.65284759211237,-2.16112423331326,-0.704876938663069,-3.30388654714246,-1.925153576083,-1.77530233501469,-0.0739411808195571,-3.28035328434626,-1.83712869870345,-1.55513161727368,0.160899589653858,-2.80833717135302,-1.41656192316253,-1.15265287674917,0.235150718290354,-2.72434276786895,-1.47486118442073,-1.29004452604149,-0.0561650677995301,-3.75044701077045,-3.64926527844335,-3.4697255679031,-2.74272806130366,-4.58633560499127,-3.71275174651324,-3.4668507578862,-2.73517910937848,-5.21932346441298,-4.23663039578556,-3.41406355434974,-2.48536999395261,-4.28067042838851,-3.31093487718394,-1.9109581524058,-2.95917749761646,-1.8021425739023,-1.79059789934365,-0.631626148075255,-2.21469000456631,-0.960328764796261,-0.838071013727334,-0.0557218103411143,-1.30368157261644,-0.324412577002786,-0.228245030974445,0.374972626900138,-1.37697899029177,-0.599426125831267,-0.468249652597377,0.108820064684914,-0.873208344494989,0.237548572869705,0.332512929929546,0.894248921883184,-1.79036892584802,-0.46919748939988,-0.233439344436447,0.562410146898576,-1.7371885383175,-0.897263473871355,-0.41876219478176,0.0785647305086173,-2.13794982474404,-0.683537650554703,-0.118846009497067,0.621947245712644,-11483.9088184406
-1.60466810474996,0.886911948563802,-0.178597673844867,-0.244440627040504,0.0758681050948243,-0.104829931975373,-0.157793359155849,-0.551197630904987,0.174666968188026,0.435514720610806,-0.0193218395125236,-0.0335650005864841,-0.0257940066954546,-0.550816626431039,-0.150664739581894,0.0584904124327091,0.0139074312932423,0.321205787992243,-0.041426187366608,0.0283280648822756,0.0683823675826049,0.539272185911178,0.0816495248929183,-0.0307740254406917,-0.122986000045141,-0.430325020274587,-0.329208048756779,0.0832937431148389,0.0345362236476045,-0.0186542826195629,-0.216609915088997,-0.0627404956372498,-0.0543865500733402,6.40398228170869,7.00700712360309,3.48848749210756,2.86300380618733,3.0652209743162,3.50466574859818,3.01488806875474,2.4145501273316,-0.108711774507233,-0.0725909785463874,-0.155536102366275,-0.165443584659339,-0.356557276217171,-0.140887441198001,-0.294436150661561,-0.688884594929634,-0.974089220515432,-1.18646540507225,-0.986020852920305,-1.16853601763306,-5.3128990883871,-3.80494825522221,-3.62302399556944,-1.39655961760558,-6.971271675693,-4.99127764126111,-4.78474171414888,-1.51440287193781,-3.13217929691139,-2.0581879162207,-1.83940282271403,-0.598289235265995,-3.47446917858044,-2.63885530609071,-2.1488716932141,-0.705713313104667,-3.29088168250974,-1.92151916621083,-1.77284387403241,-0.0757320909940875,-3.27482032335331,-1.8221206640629,-1.53991794811428,0.174790216552963,-2.83840397402727,-1.43160188913194,-1.16706682269171,0.226742057084814,-2.72273267836951,-1.48833551685209,-1.30399998175785,-0.0693286638021387,-3.76029104405747,-3.65810102083136,-3.47749662185737,-2.74970276535438,-4.59547630258547,-3.70539069926624,-3.4591621995283,-2.72623830096602,-5.21466959894678,-4.22954700469582,-3.41802925916436,-2.48871689973406,-4.2707569235714,-3.30984661595539,-1.90376969294767,-2.96283753699785,-1.79898966493768,-1.78729679937826,-0.629878692189425,-2.21239709312649,-0.96025483328262,-0.838300213542088,-0.0566665442862963,-1.30459649673235,-0.325082400666995,-0.228414392808093,0.372494906841107,-1.36833291788698,-0.591131746271815,-0.459810021669565,0.116556252282505,-0.876948786241448,0.236526991655078,0.331206596729337,0.894480771562862,-1.78755035675805,-0.47258347594131,-0.237682921336198,0.555341170219615,-1.74970833377957,-0.906039459149358,-0.427322487978489,0.069627349819342,-2.14167394415654,-0.67623665712898,-0.108149041150517,0.630545087206236,-11483.4558227264
-1.65059435202092,0.922102628120064,-0.222841472580682,-0.278722759814339,0.0749562360221548,-0.10048457892316,-0.149562737873067,-0.556927190292642,0.143935354107726,0.454421850093654,-0.0206886886576426,-0.0369076075734653,-0.0233933829940355,-0.581385188194231,-0.163717040300148,0.0795678703260244,0.029480572287609,0.37124587351457,0.00206761004943738,0.0226250647347181,0.0533894951879837,0.516160276588496,0.0877259150517575,-0.0607935444779318,-0.152319512994849,-0.415108735326749,-0.286291179593572,0.0657012719473109,0.0184559181097983,-0.0245659274849885,-0.224568807325021,-0.0526388329737408,-0.0521118523884602,6.41059451361419,7.05491344769869,3.57939013643522,2.66576211243954,2.98078763808882,3.42266920851721,3.27296989875358,2.43509189410192,-0.160733968656645,-0.0988093069261742,-0.207267222381979,-0.16959262847328,-0.285284322781482,-0.0853798754579413,-0.221774663485802,-0.703801982507032,-1.00869856309366,-1.16347901513966,-0.908135754177544,-1.09814903847826,-5.28968503696608,-3.7895064720077,-3.60613307769777,-1.42774783908419,-7.01730877059276,-5.05694814677354,-4.84570865913805,-1.61139648500279,-3.32031779607512,-2.12120096993955,-1.88448044068406,-0.601398710999829,-3.36857043681822,-2.51482852147396,-2.03893048488528,-0.667145026276373,-3.34438728363003,-1.96403042685852,-1.81957121759583,-0.0459357169485018,-3.2563673451108,-1.78848816385154,-1.50249066684865,0.205386993955907,-3.08438263656944,-1.57080918266599,-1.27737788004297,0.178431798935245,-2.78407701082302,-1.45091512129022,-1.26500402104873,-0.0194278100664985,-3.87291286719375,-3.76407953007268,-3.57605395628339,-2.82108062631702,-4.46613607683856,-3.60359299623483,-3.3584255446602,-2.64815166866829,-5.1755747651723,-4.09696598742306,-3.44487832881813,-2.51224707468922,-4.24689909394884,-3.38740682395972,-1.93833463293656,-3.00787522454608,-1.81811063157335,-1.80562124252677,-0.644861802735012,-2.16897047182264,-0.969684639263449,-0.854170013475526,-0.071032503694462,-1.2928319573045,-0.339754493545702,-0.239482114378009,0.363316293903779,-1.35604521520765,-0.571456010879433,-0.438858867390555,0.137890463275067,-0.893257873512673,0.237812098325242,0.330644557063497,0.899711914171125,-1.76550947671225,-0.472607760270783,-0.242210449042471,0.542576408122889,-1.70892741347333,-0.872500826887846,-0.394486769774494,0.0961340171248432,-2.09564996016523,-0.67694194451552,-0.119090924803173,0.601967259388529,-11483.377240651
-1.66019281650719,0.921662730899714,-0.218459499096883,-0.276226875923789,0.0734942064116646,-0.100981584325746,-0.149493921786653,-0.555600991885497,0.145030348219091,0.447789767259054,-0.022182958843954,-0.0363156218935543,-0.0236806236435777,-0.573274250698049,-0.169479273213964,0.0881529768315525,0.0393632376141406,0.367815218538147,-0.00178661635044244,0.0277063222095347,0.0527778433730186,0.512800459052635,0.101428013887256,-0.0726862266701255,-0.161545909433545,-0.44128985188273,-0.306773992587985,0.0823627999952149,0.0267227039402154,-0.0261931495656952,-0.227508073945804,-0.0509185525208304,-0.0512390698806286,6.39020909163582,7.07862155259405,3.59191319473435,2.66219183754703,3.0012042048197,3.38392617686697,3.31876472210026,2.46037476756888,-0.163268527120056,-0.141659750702127,-0.246322443677006,-0.133707429462867,-0.300329331475439,-0.0888558258662863,-0.238811760045619,-0.689973795595027,-0.980821726847523,-1.14579090583639,-0.888353533737933,-1.09296490983989,-5.27306267301367,-3.77901365463964,-3.59652071089271,-1.43991930131192,-7.06002297408067,-5.05458426749831,-4.8420233173612,-1.61054164453827,-3.31431726707893,-2.13793951699628,-1.90564351222214,-0.62143958792848,-3.33659855304695,-2.46881573707653,-1.99445671909619,-0.642436831376219,-3.35213595594071,-1.96254263055196,-1.82006199435452,-0.0443217087808315,-3.22620468511107,-1.79549991252004,-1.51362195833118,0.183771786684801,-3.16309347080241,-1.59401908703405,-1.29622496045193,0.181921188824499,-2.73809888814436,-1.44889883243511,-1.26425607293987,-0.0296484855977374,-3.90789276355002,-3.79724981934501,-3.60704970843882,-2.84515327508722,-4.39944731654264,-3.57710817917295,-3.33245250809796,-2.62778488495707,-5.16237855872808,-4.09584132709685,-3.42169661101,-2.48849872248717,-4.24698940416015,-3.423913797842,-1.96147959617841,-3.01465676944052,-1.81816747956587,-1.80552694613712,-0.650058515501607,-2.17583565549145,-0.963169951152774,-0.849552040026779,-0.0612814988492385,-1.28728974307587,-0.32115969392676,-0.220005920272048,0.37974794528075,-1.3636544923433,-0.57730999864615,-0.44393625036545,0.13298313931072,-0.89084494709691,0.240054280115139,0.332002415542162,0.893550124729485,-1.75238285119347,-0.469884691027855,-0.242527404343323,0.540489799427256,-1.69452195704075,-0.856894606061241,-0.382402283986255,0.102505566193496,-2.09734453713441,-0.671585147335739,-0.115895851507897,0.59968691514526,-11482.6157894497
-1.65212825565353,0.91754237218358,-0.209749736812159,-0.269201632992261,0.0740566210957755,-0.102820123936161,-0.150988134635841,-0.553467188891488,0.162366283683441,0.430745234008611,-0.022236218091814,-0.034650639897606,-0.0258953267217842,-0.577350144898293,-0.169224396748339,0.0856104964237537,0.0362842253717469,0.367936159895374,0.00014679657249017,0.0257673018303921,0.0519790641426218,0.505735447115906,0.105617449053639,-0.0830070166966616,-0.170026441033866,-0.450197072077693,-0.305096995327393,0.0798260760171408,0.023057128828611,-0.019496020936859,-0.230132925104855,-0.0403662560803868,-0.0436280442564177,6.36468256349095,7.1076374392391,3.56119523036855,2.67649367241066,3.03809720194661,3.38285312023504,3.32213550515888,2.451860523212,-0.16746323666694,-0.151300352938964,-0.239887640412824,-0.135435832108852,-0.294559760671458,-0.0853126702705309,-0.233686432873624,-0.686439268332517,-0.974176571601112,-1.13340524606243,-0.892894238455024,-1.11077571256228,-5.25268140898481,-3.77208166517479,-3.59417393004568,-1.44100556453596,-7.08273473903034,-5.04014461394908,-4.82687077237598,-1.59857879216849,-3.30825779757955,-2.12834362919806,-1.89662103440699,-0.613601935948493,-3.32839445204946,-2.4738527486408,-2.0028118930407,-0.648689579411383,-3.34972032894906,-1.95776939397475,-1.8154915476586,-0.0408140711881652,-3.21511152756882,-1.79774436668111,-1.5156032756148,0.183158011119274,-3.15814863123865,-1.5915175911157,-1.29384374370336,0.181800165832835,-2.7481060109438,-1.45074570459984,-1.26570576629939,-0.0312235306618334,-3.92346745413443,-3.81200102817818,-3.62094301142539,-2.85777894013494,-4.3637420976818,-3.57651702591189,-3.33246179863486,-2.62697174686474,-5.17748541126554,-4.08867138284048,-3.42343099431777,-2.48951266944321,-4.25738953485229,-3.4327735773713,-1.96524607962467,-2.99510882042489,-1.81339663054906,-1.80076219215909,-0.646825006560047,-2.18153892703424,-0.968788800727493,-0.855387231020498,-0.0670968741347825,-1.28482739780944,-0.323067219182313,-0.221700602749428,0.379449374532051,-1.35814486736895,-0.572216020257493,-0.438965274606546,0.138019818229406,-0.886753234920296,0.243901814523283,0.336075956294955,0.897978748323085,-1.7375827940201,-0.462484932949492,-0.236289433168292,0.544788014562633,-1.70120321234803,-0.860843451266436,-0.385857527961461,0.099731679348072,-2.10954684374692,-0.660793645873546,-0.0996638844930306,0.614482276898753,-11482.2027862229
-1.64560252822776,0.911470464018775,-0.201082495360394,-0.259923858955774,0.0739331463865995,-0.102774982131231,-0.150919905826509,-0.553068496017818,0.15909650818848,0.430268883666857,-0.022173624835224,-0.0351634799935006,-0.0260336336321329,-0.571197373588464,-0.16468199411296,0.0833427918893805,0.0349102664166486,0.355205943489475,-0.00295387270163226,0.0238211319479301,0.0508971371591969,0.497062182376285,0.112205700818815,-0.0952548259184225,-0.180448912435348,-0.462173850715633,-0.310826479480713,0.0863163585637352,0.0269937782803453,-0.0248176248539726,-0.228020128910877,-0.0448112516021953,-0.051263694411987,6.33194098575302,7.15401243537506,3.52191368642213,2.68918368289242,3.06160863568251,3.41613196786223,3.29137456460946,2.48662889164313,-0.182064442095298,-0.139807305623397,-0.229232662439345,-0.139906448368699,-0.277756433816324,-0.0734423857351425,-0.22934158670465,-0.678116527492485,-0.971317327879233,-1.14869958983309,-0.89671017328478,-1.1040899067537,-5.23506729339563,-3.74867349698101,-3.57573237749875,-1.4259247032561,-7.10219318434763,-5.02940171191618,-4.81519473949176,-1.5882879600009,-3.25862405190133,-2.09967674262739,-1.86973733074701,-0.599630759035765,-3.36889633142316,-2.50124187028884,-2.02267061689602,-0.64722658806022,-3.37157695019693,-1.96380927420972,-1.82156547180116,-0.034097349304428,-3.21742185143828,-1.78767539573028,-1.50398551955692,0.197617588101001,-3.1391688020308,-1.5727465425244,-1.27725604684913,0.185740218711207,-2.72664590991817,-1.46223962185104,-1.27717785270134,-0.0372071104777788,-3.94471945022472,-3.83186398392366,-3.63967177155269,-2.87337630334724,-4.32693236062057,-3.57846782970745,-3.33444775925009,-2.62968912953301,-5.21768802403428,-4.0811053944625,-3.43105401949626,-2.49630126224189,-4.28456672208006,-3.43403617801658,-1.9589482788201,-2.97535351326341,-1.80336902068179,-1.79058631360476,-0.640109527283669,-2.19408780056157,-0.970059824281709,-0.855888781611332,-0.066908261341773,-1.29351218705451,-0.330871348734391,-0.229234129927592,0.379367982312356,-1.350749728602,-0.567315300923835,-0.434471842246801,0.143209379756761,-0.884062568760298,0.246934386331355,0.339681238330153,0.902557426790162,-1.73443619503776,-0.451900601395452,-0.226655361157824,0.552103797381098,-1.71498798187121,-0.874415661043733,-0.398427408616023,0.0877573199047303,-2.09802429074625,-0.663121729332026,-0.1058451862346,0.604932098715023,-11481.5719729611
-1.65979086718073,0.913132280981649,-0.211550006859865,-0.26727367539344,0.0732693063074344,-0.101113359789165,-0.152474273781751,-0.554257891074398,0.163627474322356,0.422448900873896,-0.0224166562672532,-0.034423425361443,-0.0266877999836276,-0.563869885127007,-0.15998038225565,0.0807398631561828,0.0351095426054173,0.339771860964473,-0.0102642882978843,0.0246504724992447,0.0502353294447036,0.501963999865475,0.112403262687693,-0.09262615513052,-0.177086712739334,-0.478539381883928,-0.320640911711016,0.0950568388294056,0.0307429078313964,-0.0356884363623783,-0.227147142604949,-0.0498374727606008,-0.0578575026245339,6.33077195835909,7.18273713538542,3.48442765120766,2.73888409951775,3.08799777159088,3.46606439610345,3.24923123056805,2.48580161623483,-0.204154139660434,-0.111800039060714,-0.252772006913345,-0.10206136744391,-0.272355968394557,-0.0690930931818063,-0.227026089273227,-0.676257795374377,-0.967850459824933,-1.1290745204806,-0.898018451053739,-1.11561802242988,-5.22648422972068,-3.71164567231741,-3.5386865385049,-1.3968407019057,-7.10770148179199,-5.05039172373545,-4.83517055739369,-1.5962690826185,-3.21192175577194,-2.06255687347053,-1.83400389729333,-0.578684460728511,-3.39646916904914,-2.52579303370513,-2.04663569929435,-0.66345120442904,-3.38014897926681,-1.98000170632624,-1.83790245689296,-0.0385425489141327,-3.24531727458896,-1.78206271360263,-1.49499321014584,0.222713832545039,-3.11643352478144,-1.5417649205982,-1.24803546073815,0.204906760492213,-2.75289177997272,-1.46657155764109,-1.27989557191298,-0.0354078296049041,-3.95525889846553,-3.84082860243737,-3.64741084541021,-2.88193088165856,-4.31945803176753,-3.57587276448017,-3.33157461021195,-2.62224044549972,-5.25689237396602,-4.1008412083612,-3.4243335900489,-2.48894687249801,-4.31735442196671,-3.43200642616429,-1.94763029030827,-2.97794664968496,-1.80197924174209,-1.78899968987256,-0.640934906455542,-2.19882607791554,-0.967357254213209,-0.85182635739691,-0.0603405688675357,-1.29863321731654,-0.32976145165679,-0.22786583819695,0.382811529054372,-1.35710123051429,-0.573410211462795,-0.440419807245328,0.137969433722959,-0.890521790434656,0.242387076101571,0.335630364158423,0.896069951338315,-1.74143703945537,-0.474341907237631,-0.251432253260305,0.524118117880197,-1.7187858534277,-0.877388368548632,-0.401455821676898,0.0834572040606924,-2.11200009921781,-0.661502671388257,-0.0999516069424214,0.607817080304038,-11480.9762236421
-1.6570816055044,0.908459067898117,-0.200034530345544,-0.257608149212488,0.0733858234308333,-0.102532018608818,-0.153816049994901,-0.554064063756807,0.170101348942539,0.414699480252618,-0.023019564639149,-0.0333754258888595,-0.0274045456997024,-0.576270525025133,-0.157173929743908,0.0777224183563094,0.0311193733956838,0.351400302923247,-0.0117555142339437,0.024463563329877,0.0544679744368091,0.503365791620061,0.110526749444182,-0.0878475662122665,-0.172063701302112,-0.489139949619178,-0.320117362550677,0.0912899700451027,0.0273444477602293,-0.0268031362957022,-0.234241604024959,-0.0354020603041504,-0.0455842255391357,6.34332835930921,7.2001615607938,3.45926375419982,2.77316923743907,3.10341639561873,3.4891914754487,3.22734942896185,2.48009015058178,-0.215940050085445,-0.0965234833793487,-0.257791503518377,-0.11034963284145,-0.270014294828739,-0.0628115106933281,-0.216934057973342,-0.682127318898927,-0.962714199360614,-1.1364018624132,-0.900109948911186,-1.12192593094827,-5.20250787165974,-3.70033514563204,-3.53187606507334,-1.38782537913828,-7.09593944368183,-5.07600598370102,-4.86007332846011,-1.61300470856784,-3.19826436812522,-2.05332711467342,-1.82411697026494,-0.569103056958259,-3.39875189671856,-2.53375501873944,-2.05301893933741,-0.663175775452273,-3.38696462486272,-1.97760471426272,-1.8351304046422,-0.03012593685651,-3.2718018836083,-1.80264807005027,-1.51052984921758,0.220959380820216,-3.09734547234706,-1.52457001964607,-1.23238877406177,0.213809740545467,-2.72535110557471,-1.47962858249744,-1.29315240930094,-0.0487778897897805,-3.94624180250875,-3.83067648866139,-3.63618132551671,-2.86708706087498,-4.34687199473092,-3.56496244242999,-3.32060138594786,-2.6130119475588,-5.27694617880496,-4.11013658927978,-3.42293927113711,-2.48624976878241,-4.31845669424659,-3.44568201350574,-1.95505063754543,-2.98666875103524,-1.80195664387531,-1.78892326745794,-0.639394036819054,-2.20626469616919,-0.968869275923443,-0.853156340349315,-0.0622538288091218,-1.29492814357435,-0.326935018765086,-0.224732080928859,0.386873995645213,-1.36276514269217,-0.578729851382367,-0.445118517165692,0.132880161645492,-0.892763996175108,0.237879887191149,0.33141338939672,0.893196920094951,-1.74487931940193,-0.470776672186057,-0.248159287410546,0.52558124708446,-1.71412180917529,-0.871099077924619,-0.394709773453407,0.0889719425206818,-2.11372080115129,-0.660179835411987,-0.0984530287901903,0.607365487576564,-11480.6191455397
